Time	R041WFSIMES	R041WFSQMES	R041WFSGMES	R041WFSPMES	R041WFSIASK	R041WFSQASK	R041WFSGASK	R041WFSPASK	R041WFSCRFP	R041WFSCRFPP	R041WFSCRRP	R041WFSCRRPP	R041WFSGLDE	R041WFSPLDE	R041WFSDETA2	R041WFSCFQE2	R041WFSDFQES
-102.4	14539	-6218	10.994	-23.1702	1353	6251	1.98914	72.5812	1.05861	12.3596	1.06459	-38.0347	0.000632471	-0.0439453	8.74512	3.90303	0.00651926
-102.35	14537	-6220	10.9906	-23.1482	2110	6360	2.21008	68.0823	1.07627	13.0847	1.0471	-37.9028	0.000379483	-0.0219727	8.83301	3.94288	0.00651926
-102.3	14540	-6216	10.9906	-23.1592	2603	7083	2.1759	69.2798	1.0793	7.80579	1.05392	-32.8656	0.000505977	0.0109863	9.05273	4.0426	0.00651926
-102.25	14536	-6215	10.9936	-23.1702	2301	6018	2.03827	73.4546	1.06322	16.9409	1.07054	-41.4734	0.000632471	-0.0384521	8.95386	3.99771	0.00651926
-102.2	14537	-6216	10.9898	-23.1427	2539	6365	2.23175	67.1979	1.0358	13.3649	1.0925	-38.0402	0.000316236	-0.0109863	8.94287	3.99272	0.00651926
-102.15	14538	-6219	10.9919	-23.1427	2690	6900	2.16461	65.7861	1.0623	15.3094	1.06	-40.7538	0.000316236	0.0109863	8.65723	3.8632	0.00651926
-102.1	14540	-6223	10.9919	-23.1537	2495	6555	2.1109	67.5934	1.08458	10.069	1.03557	-34.6838	0.00044273	-0.00549316	8.6792	3.87315	0.00651926
-102.05	14538	-6211	10.9919	-23.1702	1803	6561	2.12219	69.8126	1.11041	8.98132	1.01212	-33.7445	0.000632471	-0.0219727	8.73962	3.90054	0.00651926
-102	14538	-6225	10.9911	-23.1812	2300	6891	2.10632	73.2898	1.08392	7.20703	1.03544	-32.3602	0.000758965	0	8.5144	3.79851	0.00651926
-101.95	14532	-6222	10.9919	-23.1537	2167	6660	2.1402	69.1589	1.08365	9.28894	1.01981	-33.9862	0.00044273	-0.0164795	7.88818	3.51543	0.00651926
-101.9	14533	-6214	10.9923	-23.1537	2907	6469	2.09198	68.2471	1.05307	9.20105	1.06211	-34.0247	0.00044273	-0.0164795	7.60803	3.38907	0.00651926
-101.85	14536	-6223	10.9885	-23.1702	1940	6403	2.15637	74.1028	1.09908	11.5741	1.0244	-36.6449	0.000632471	-0.0109863	7.61902	3.39402	0.00651926
-101.8	14539	-6217	10.9848	-23.1482	2877	6952	2.41241	69.6149	1.0917	10.2997	1.03457	-35.799	0.000379483	0.0274658	7.94312	3.54023	0.00651926
-101.75	14539	-6221	10.9919	-23.1537	2556	6667	2.13287	68.0933	1.08998	10.9644	1.02564	-36.1066	0.00044273	-0.0109863	7.81677	3.48321	0.00651926
-101.7	14532	-6222	10.9877	-23.1427	3153	7027	2.27814	68.0933	1.05241	10.4919	1.06211	-36.3593	0.000316236	0.0164795	7.64099	3.40393	0.00651926
-101.65	14538	-6221	10.9932	-23.1702	2556	6667	2.11304	71.5485	1.07008	14.4305	1.0409	-39.5618	0.000632471	0	7.50916	3.34451	0.00651926
-101.6	14536	-6221	10.989	-23.1647	2350	6710	2.22595	72.5812	1.06151	12.3267	1.05194	-36.8317	0.000569224	0	7.43774	3.31235	0.00651926
-101.55	14539	-6222	10.9928	-23.1647	2653	6693	2.11304	71.5485	1.06744	11.272	1.04536	-37.002	0.000569224	0	7.27295	3.23815	0.00651926
-101.5	14539	-6217	10.9915	-23.1702	2725	6418	2.07245	71.7847	1.09512	10.4095	1.01597	-35.799	0.000632471	-0.0164795	7.19055	3.20108	0.00651926
-101.45	14540	-6223	10.9923	-23.1427	3118	6425	2.10083	65.3851	1.06994	8.71216	1.04202	-34.2609	0.000316236	-0.0164795	6.7511	3.00356	0.00651926
-101.4	14538	-6213	10.9906	-23.1317	3092	6514	2.20093	64.6161	1.0793	7.13562	1.03184	-32.3108	0.000189741	-0.00549316	6.828	3.0381	0.00651926
-101.35	14540	-6218	10.9919	-23.1427	2140	6750	2.1875	66.2476	1.08497	12.5299	1.02428	-37.9523	0.000316236	0.00549316	6.37756	2.83595	0.00651926
